full_jaspar_motif,jaspar_motif,lowest_level_family,gene
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,WT1
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,PRDM6
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF444
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF641
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF746
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZIM2
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF655
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF165
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF131
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,PRDM14
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF575
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZBTB49
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF691
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZSCAN30
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF80
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF514
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZSCAN21
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,MYNN
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZBTB24
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZFP92
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF205
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF837
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF584
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZSCAN22
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF550
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF696
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF556
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF391
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF239
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF660
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,GZF1
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF408
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF648
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF35
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF483
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZBTB48
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF275
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF596
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF718
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF121
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF485
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF586
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF10
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF19
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZBTB40
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZBTB11
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF154
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF34
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF329
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZFP90
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF250
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF623
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZFP3
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF266
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF311
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF880
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF287
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF676
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF267
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF471
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZFP28
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF182
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,PRDM5
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,RBAK
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF23
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF569
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF84
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF184
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF441
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF433
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF337
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF726
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF624
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF197
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF594
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF107
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF208
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF496
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF200
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF793
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZFP41
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF215
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZBTB44
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF576
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF394
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF202
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF789
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF662
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF554
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF506
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZFP1
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZBTB16
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,GTF3A
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZFP64
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF358
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF664
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF501
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF517
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF547
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF766
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF677
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF141
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZSCAN12
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF70
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF79
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF74
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF415
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF480
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF461
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF529
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF565
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF695
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF879
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF790
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF551
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF497
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZSCAN10
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF502
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF835
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF560
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF83
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF7
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF17
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF534
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF791
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF749
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF425
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF493
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF43
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZFP62
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZNF91
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZSCAN26
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZKSCAN8
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZKSCAN7
MA0130.1_ZNF354C,ZNF354C,More than 3 adjacent zinc fingers,ZSCAN25
MA0139.1_CTCF,CTCF,CTCF-like,CTCF
MA0139.1_CTCF,CTCF,CTCF-like,CTCFL
MA0149.1_EWSR1-FLI1,EWSR1-FLI1,ETS-like,FLI
MA0149.1_EWSR1-FLI1,EWSR1-FLI1,ETS-like,FLI1
MA0149.1_EWSR1-FLI1,EWSR1-FLI1,ETS-like,ERF
MA0149.1_EWSR1-FLI1,EWSR1-FLI1,ETS-like,ERG
MA0149.1_EWSR1-FLI1,EWSR1-FLI1,ETS-like,ETS1
MA0149.1_EWSR1-FLI1,EWSR1-FLI1,ETS-like,ETV2
MA0149.1_EWSR1-FLI1,EWSR1-FLI1,ETS-like,ETV3
MA0149.1_EWSR1-FLI1,EWSR1-FLI1,ETS-like,FEV
MA0149.1_EWSR1-FLI1,EWSR1-FLI1,ETS-like,ETS2
MA0149.1_EWSR1-FLI1,EWSR1-FLI1,ETS-like,GABPA
MA0149.1_EWSR1-FLI1,EWSR1-FLI1,ETS-like,ETV3L
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,RREB1
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,REST
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZFP57
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,PRDM4
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZKSCAN5
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF341
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF784
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,PRDM9
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,CASZ1
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF335
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,WIZ
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF469
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZFPM1
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZBTB4
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZBTB39
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,PRDM13
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF646
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF579
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,PRDM2
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF800
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF618
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF451
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF438
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF507
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF236
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF770
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF597
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,PRDM15
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZBTB41
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,PRDM10
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF513
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF142
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,FIZ1
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF697
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF775
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF467
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF787
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF48
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF629
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF668
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF101
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF251
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF445
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZSCAN20
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF674
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF778
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF519
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF304
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF132
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZBTB17
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF407
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,E4F1
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,PRDM8
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZBTB38
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF277
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,PEG3
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF628
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF316
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF195
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF606
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF462
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF644
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZBTB21
MA0138.2_REST,REST,Factors with multiple dispersed zinc fingers,ZNF788P
MA0152.1_NFATC2,NFATC2,NFAT-related,NFATC2
MA0152.1_NFATC2,NFATC2,NFAT-related,NFATC3
MA0152.1_NFATC2,NFATC2,NFAT-related,NFATC4
MA0152.1_NFATC2,NFATC2,NFAT-related,NFAT5
MA0152.1_NFATC2,NFATC2,NFAT-related,NFATc1
MA0155.1_INSM1,INSM1,Insulinoma-associated proteins,INSM1
MA0155.1_INSM1,INSM1,Insulinoma-associated proteins,INSM2
MA0159.1_RARA::RXRA,RARA::RXRA,RAR(NR1B),RARA
MA0159.1_RARA::RXRA,RARA::RXRA,RAR(NR1B),RARB
MA0159.1_RARA::RXRA,RARA::RXRA,RAR(NR1B),RARG
MA0160.1_NR4A2,NR4A2,NGFI(NR4A),NR4A2
MA0160.1_NR4A2,NR4A2,NGFI(NR4A),NR4A1
MA0160.1_NR4A2,NR4A2,NGFI(NR4A),NR4A3
MA0163.1_PLAG1,PLAG1,PLAG,PLAG1
MA0163.1_PLAG1,PLAG1,PLAG,PLAGL2
MA0163.1_PLAG1,PLAG1,PLAG,PLAGL1
MA0259.1_ARNT::HIF1A,ARNT::HIF1A,PAS-ARNT,ARNT
MA0259.1_ARNT::HIF1A,ARNT::HIF1A,PAS-ARNT,CLOCK
MA0259.1_ARNT::HIF1A,ARNT::HIF1A,PAS-ARNT,ARNT2
MA0259.1_ARNT::HIF1A,ARNT::HIF1A,PAS-ARNT,ARNTL
MA0259.1_ARNT::HIF1A,ARNT::HIF1A,PAS-ARNT,ARNTL2
MA0259.1_ARNT::HIF1A,ARNT::HIF1A,PAS-ARNT,NPAS2
MA0468.1_DUX4,DUX4,DUX,DUX4
MA0468.1_DUX4,DUX4,DUX,DUXA
MA0468.1_DUX4,DUX4,DUX,DUX4L4
MA0476.1_FOS,FOS,Fos,FOS
MA0476.1_FOS,FOS,Fos,FOSL2
MA0476.1_FOS,FOS,Fos,FOSB
MA0476.1_FOS,FOS,Fos,FOSL1
MA0478.1_FOSL2,FOSL2,Fos,FOS
MA0478.1_FOSL2,FOSL2,Fos,FOSL2
MA0478.1_FOSL2,FOSL2,Fos,FOSB
MA0478.1_FOSL2,FOSL2,Fos,FOSL1
MA0479.1_FOXH1,FOXH1,FOXH,FOXH1
MA0488.1_JUN,JUN,Jun,JUN
MA0488.1_JUN,JUN,Jun,JUND
MA0488.1_JUN,JUN,Jun,JUNB
MA0489.1_JUN(var.2),JUN(var.2),Jun,JUN
MA0489.1_JUN(var.2),JUN(var.2),Jun,JUND
MA0489.1_JUN(var.2),JUN(var.2),Jun,JUNB
MA0492.1_JUND(var.2),JUND(var.2),Jun,JUN
MA0492.1_JUND(var.2),JUND(var.2),Jun,JUND
MA0492.1_JUND(var.2),JUND(var.2),Jun,JUNB
MA0497.1_MEF2C,MEF2C,MEF2,MEF2C
MA0497.1_MEF2C,MEF2C,MEF2,MEF2B
MA0497.1_MEF2C,MEF2C,MEF2,MEF2D
MA0497.1_MEF2C,MEF2C,MEF2,MEF2A
MA0501.1_MAF::NFE2,MAF::NFE2,Large MAF,MAF
MA0501.1_MAF::NFE2,MAF::NFE2,Large MAF,MAFA
MA0501.1_MAF::NFE2,MAF::NFE2,Large MAF,NRL
MA0501.1_MAF::NFE2,MAF::NFE2,Large MAF,MAFB
MA0504.1_NR2C2,NR2C2,TR(NR2C),NR2C2
MA0504.1_NR2C2,NR2C2,TR(NR2C),NR2C1
MA0506.1_NRF1,NRF1,NRF,NRF1
MA0507.1_POU2F2,POU2F2,POU2,POU2F2
MA0507.1_POU2F2,POU2F2,POU2,POU2F1
MA0507.1_POU2F2,POU2F2,POU2,POU2F3
MA0513.1_SMAD2::SMAD3::SMAD4,SMAD2::SMAD3::SMAD4,R-MAD,SMAD2
MA0513.1_SMAD2::SMAD3::SMAD4,SMAD2::SMAD3::SMAD4,R-MAD,SMAD3
MA0513.1_SMAD2::SMAD3::SMAD4,SMAD2::SMAD3::SMAD4,R-MAD,SMAD5
MA0513.1_SMAD2::SMAD3::SMAD4,SMAD2::SMAD3::SMAD4,R-MAD,SMAD1
MA0513.1_SMAD2::SMAD3::SMAD4,SMAD2::SMAD3::SMAD4,R-MAD,SMAD9
MA0517.1_STAT1::STAT2,STAT1::STAT2,STAT,STAT1
MA0517.1_STAT1::STAT2,STAT1::STAT2,STAT,STAT3
MA0517.1_STAT1::STAT2,STAT1::STAT2,STAT,STAT4
MA0517.1_STAT1::STAT2,STAT1::STAT2,STAT,STAT5A
MA0517.1_STAT1::STAT2,STAT1::STAT2,STAT,STAT5B
MA0517.1_STAT1::STAT2,STAT1::STAT2,STAT,STAT6
MA0523.1_TCF7L2,TCF7L2,TCF7-related,TCF7L2
MA0523.1_TCF7L2,TCF7L2,TCF7-related,LEF1
MA0523.1_TCF7L2,TCF7L2,TCF7-related,TCF7L1
MA0523.1_TCF7L2,TCF7L2,TCF7-related,TCF7
MA0523.1_TCF7L2,TCF7L2,TCF7-related,TAF1
MA0527.1_ZBTB33,ZBTB33,BTB-POZ,ZBTB33
MA0527.1_ZBTB33,ZBTB33,BTB-POZ,ZBTB32
MA0527.1_ZBTB33,ZBTB33,BTB-POZ,ZBTB5
MA0527.1_ZBTB33,ZBTB33,BTB-POZ,ZBTB8B
MA0527.1_ZBTB33,ZBTB33,BTB-POZ,ZBTB22
MA0527.1_ZBTB33,ZBTB33,BTB-POZ,ZBTB34
MA0527.1_ZBTB33,ZBTB33,BTB-POZ,ZBTB37
MA0527.1_ZBTB33,ZBTB33,BTB-POZ,ZBTB43
MA0527.1_ZBTB33,ZBTB33,BTB-POZ,ZBTB46
MA0076.2_ELK4,ELK4,ELK-like,ELK4
MA0076.2_ELK4,ELK4,ELK-like,ELK3
MA0076.2_ELK4,ELK4,ELK-like,ELK1
MA0076.2_ELK4,ELK4,ELK-like,ETV1
MA0076.2_ELK4,ELK4,ELK-like,ETV4
MA0076.2_ELK4,ELK4,ELK-like,ETV5
MA0258.2_ESR2,ESR2,ER-like(NR3A),ESR2
MA0258.2_ESR2,ESR2,ER-like(NR3A),ESR1
MA0258.2_ESR2,ESR2,ER-like(NR3A),ESRRB
MA0258.2_ESR2,ESR2,ER-like(NR3A),ESRRA
MA0258.2_ESR2,ESR2,ER-like(NR3A),ESRRG
MA0050.2_IRF1,IRF1,IRF,IRF2
MA0050.2_IRF1,IRF1,IRF,IRF1
MA0050.2_IRF1,IRF1,IRF,IRF8
MA0050.2_IRF1,IRF1,IRF,IRF9
MA0050.2_IRF1,IRF1,IRF,IRF7
MA0050.2_IRF1,IRF1,IRF,IRF3
MA0050.2_IRF1,IRF1,IRF,IRF4
MA0050.2_IRF1,IRF1,IRF,IRF5
MA0050.2_IRF1,IRF1,IRF,IRF6
MA0137.3_STAT1,STAT1,STAT,STAT1
MA0137.3_STAT1,STAT1,STAT,STAT3
MA0137.3_STAT1,STAT1,STAT,STAT4
MA0137.3_STAT1,STAT1,STAT,STAT5A
MA0137.3_STAT1,STAT1,STAT,STAT5B
MA0137.3_STAT1,STAT1,STAT,STAT6
MA0144.2_STAT3,STAT3,STAT,STAT1
MA0144.2_STAT3,STAT3,STAT,STAT3
MA0144.2_STAT3,STAT3,STAT,STAT4
MA0144.2_STAT3,STAT3,STAT,STAT5A
MA0144.2_STAT3,STAT3,STAT,STAT5B
MA0144.2_STAT3,STAT3,STAT,STAT6
MA0140.2_GATA1::TAL1,GATA1::TAL1,GATA double,GATA1
MA0140.2_GATA1::TAL1,GATA1::TAL1,GATA double,GATA2
MA0140.2_GATA1::TAL1,GATA1::TAL1,GATA double,GATA3
MA0140.2_GATA1::TAL1,GATA1::TAL1,GATA double,GATA5
MA0140.2_GATA1::TAL1,GATA1::TAL1,GATA double,GATA4
MA0140.2_GATA1::TAL1,GATA1::TAL1,GATA double,GATA6
MA0095.2_YY1,YY1,YY1-like,YY1
MA0095.2_YY1,YY1,YY1-like,ZFP42
MA0095.2_YY1,YY1,YY1-like,YY2
MA0593.1_FOXP2,FOXP2,FOXP,FOXP2
MA0593.1_FOXP2,FOXP2,FOXP,FOXP3
MA0593.1_FOXP2,FOXP2,FOXP,FOXP1
MA0593.1_FOXP2,FOXP2,FOXP,FOXP4
MA0595.1_SREBF1,SREBF1,SREBF,SREBF1
MA0595.1_SREBF1,SREBF1,SREBF,SREBF2
MA0596.1_SREBF2,SREBF2,SREBF,SREBF1
MA0596.1_SREBF2,SREBF2,SREBF,SREBF2
MA0597.1_THAP1,THAP1,THAP,THAP1
MA0597.1_THAP1,THAP1,THAP,THAP11
MA0597.1_THAP1,THAP1,THAP,THAP2
MA0597.1_THAP1,THAP1,THAP,THAP3
MA0597.1_THAP1,THAP1,THAP,THAP4
MA0597.1_THAP1,THAP1,THAP,THAP5
MA0597.1_THAP1,THAP1,THAP,THAP6
MA0597.1_THAP1,THAP1,THAP,THAP7
MA0597.1_THAP1,THAP1,THAP,THAP8
MA0597.1_THAP1,THAP1,THAP,THAP9
MA0597.1_THAP1,THAP1,THAP,THAP10
MA0597.1_THAP1,THAP1,THAP,THAP12
MA0599.1_KLF5,KLF5,Kr-like,KLF5
MA0599.1_KLF5,KLF5,Kr-like,KLF13
MA0599.1_KLF5,KLF5,Kr-like,KLF14
MA0599.1_KLF5,KLF5,Kr-like,KLF16
MA0599.1_KLF5,KLF5,Kr-like,KLF10
MA0599.1_KLF5,KLF5,Kr-like,KLF11
MA0599.1_KLF5,KLF5,Kr-like,KLF15
MA0599.1_KLF5,KLF5,Kr-like,KLF17
MA0599.1_KLF5,KLF5,Kr-like,KLF2
MA0599.1_KLF5,KLF5,Kr-like,KLF3
MA0599.1_KLF5,KLF5,Kr-like,KLF6
MA0599.1_KLF5,KLF5,Kr-like,KLF4
MA0599.1_KLF5,KLF5,Kr-like,KLF9
MA0599.1_KLF5,KLF5,Kr-like,KLF7
MA0599.1_KLF5,KLF5,Kr-like,KLF1
MA0599.1_KLF5,KLF5,Kr-like,KLF12
MA0599.1_KLF5,KLF5,Kr-like,KLF8
MA0610.1_DMRT3,DMRT3,DMRT,DMRT3
MA0610.1_DMRT3,DMRT3,DMRT,DMRTA2
MA0610.1_DMRT3,DMRT3,DMRT,DMRTC2
MA0610.1_DMRT3,DMRT3,DMRT,DMRTA1
MA0610.1_DMRT3,DMRT3,DMRT,DMRT1
MA0610.1_DMRT3,DMRT3,DMRT,DMRT2
MA0610.1_DMRT3,DMRT3,DMRT,DMRTB1
MA0610.1_DMRT3,DMRT3,DMRT,DMRTC1
